Source IP,Destination IP,Protocol,Source Port,Destination Port,Length
192.168.1.7,192.168.1.1,17,49207,53,91
192.168.1.7,192.168.1.1,17,51888,53,91
192.168.1.1,192.168.1.7,17,53,56449,255
192.168.1.1,192.168.1.7,17,53,49207,210
192.168.1.1,192.168.1.7,17,53,51888,254
192.168.1.7,20.189.173.8,6,50417,443,66
20.189.173.8,192.168.1.7,6,443,50417,66
192.168.1.7,20.189.173.8,6,50417,443,54
192.168.1.7,20.189.173.8,6,50417,443,1891
20.189.173.8,192.168.1.7,6,443,50417,54
20.189.173.8,192.168.1.7,6,443,50417,153
192.168.1.7,20.189.173.8,6,50417,443,737
20.189.173.8,192.168.1.7,6,443,50417,1514
20.189.173.8,192.168.1.7,6,443,50417,1514
20.189.173.8,192.168.1.7,6,443,50417,1514
20.189.173.8,192.168.1.7,6,443,50417,1514
20.189.173.8,192.168.1.7,6,443,50417,544
192.168.1.7,20.189.173.8,6,50417,443,54
192.168.1.7,20.189.173.8,6,50417,443,128
192.168.1.7,20.189.173.8,6,50417,443,146
192.168.1.7,20.189.173.8,6,50417,443,961
192.168.1.7,20.189.173.8,6,50417,443,3143
20.189.173.8,192.168.1.7,6,443,50417,157
20.189.173.8,192.168.1.7,6,443,50417,116
192.168.1.7,20.189.173.8,6,50417,443,54
192.168.1.7,20.189.173.8,6,50417,443,85
20.189.173.8,192.168.1.7,6,443,50417,85
20.189.173.8,192.168.1.7,6,443,50417,54
192.168.1.7,20.189.173.8,6,50417,443,54
20.189.173.8,192.168.1.7,6,443,50417,350
192.168.1.7,20.189.173.8,6,50417,443,54
34.120.52.64,192.168.1.7,6,443,49359,81
192.168.1.7,34.120.52.64,6,49359,443,85
34.120.52.64,192.168.1.7,6,443,49359,54
192.168.1.7,20.189.173.8,6,50417,443,54
20.189.173.8,192.168.1.7,6,443,50417,54
192.168.1.7,20.189.173.8,6,50417,443,54
34.120.52.64,192.168.1.7,6,443,50266,81
192.168.1.7,34.120.52.64,6,50266,443,85
34.120.52.64,192.168.1.7,6,443,50266,54
34.120.52.64,192.168.1.7,6,443,49359,81
192.168.1.7,34.120.52.64,6,49359,443,85
34.120.52.64,192.168.1.7,6,443,49359,54
192.168.1.7,20.187.186.89,6,50239,443,55
20.187.186.89,192.168.1.7,6,443,50239,66
34.120.52.64,192.168.1.7,6,443,50266,81
192.168.1.7,34.120.52.64,6,50266,443,85
34.120.52.64,192.168.1.7,6,443,50266,54
34.120.52.64,192.168.1.7,6,443,49359,81
192.168.1.7,34.120.52.64,6,49359,443,85
34.120.52.64,192.168.1.7,6,443,49359,54
192.168.1.7,40.79.156.133,6,49298,8883,85
40.79.156.133,192.168.1.7,6,8883,49298,85
192.168.1.7,40.79.156.133,6,49298,8883,54
34.120.52.64,192.168.1.7,6,443,50266,81
192.168.1.7,34.120.52.64,6,50266,443,85
34.120.52.64,192.168.1.7,6,443,50266,54
192.168.1.7,192.168.1.1,17,62856,53,78
192.168.1.7,192.168.1.1,17,58149,53,78
192.168.1.1,192.168.1.7,17,53,62856,334
192.168.1.1,192.168.1.7,17,53,58149,190
192.168.1.7,192.168.1.1,17,57182,53,70
192.168.1.7,192.168.1.1,17,62840,53,80
192.168.1.7,192.168.1.1,17,55112,53,70
192.168.1.1,192.168.1.7,17,53,57182,86
192.168.1.1,192.168.1.7,17,53,62840,152
192.168.1.1,192.168.1.7,17,53,55112,98
192.168.1.7,35.186.199.248,6,50423,443,66
192.168.1.7,142.250.76.14,6,50424,443,66
35.186.199.248,192.168.1.7,6,443,50423,66
142.250.76.14,192.168.1.7,6,443,50424,66
192.168.1.7,35.186.199.248,6,50425,443,66
192.168.1.7,142.250.76.14,6,50426,443,66
35.186.199.248,192.168.1.7,6,443,50425,66
192.168.1.7,35.186.199.248,6,50425,443,54
192.168.1.7,35.186.199.248,6,50425,443,1880
142.250.76.14,192.168.1.7,6,443,50426,66
192.168.1.7,142.250.76.14,6,50426,443,54
192.168.1.7,142.250.76.14,6,50426,443,1870
35.186.199.248,192.168.1.7,6,443,50423,66
35.186.199.248,192.168.1.7,6,443,50425,54
35.186.199.248,192.168.1.7,6,443,50425,54
142.250.76.14,192.168.1.7,6,443,50426,54
142.250.76.14,192.168.1.7,6,443,50426,54
35.186.199.248,192.168.1.7,6,443,50425,1466
35.186.199.248,192.168.1.7,6,443,50425,690
192.168.1.7,35.186.199.248,6,50425,443,54
35.186.199.248,192.168.1.7,6,443,50425,1466
35.186.199.248,192.168.1.7,6,443,50425,690
35.186.199.248,192.168.1.7,6,443,50425,468
192.168.1.7,35.186.199.248,6,50425,443,54
192.168.1.7,35.186.199.248,6,50425,443,118
142.250.76.14,192.168.1.7,6,443,50426,1466
142.250.76.14,192.168.1.7,6,443,50426,1466
142.250.76.14,192.168.1.7,6,443,50426,1466
142.250.76.14,192.168.1.7,6,443,50426,1466
142.250.76.14,192.168.1.7,6,443,50426,892
142.250.76.14,192.168.1.7,6,443,50424,66
142.250.76.14,192.168.1.7,6,443,50426,892
35.186.199.248,192.168.1.7,6,443,50425,468
35.186.199.248,192.168.1.7,6,443,50425,672
192.168.1.7,142.250.76.14,6,50426,443,66
192.168.1.7,142.250.76.14,6,50426,443,66
192.168.1.7,35.186.199.248,6,50425,443,66
192.168.1.7,142.250.76.14,6,50426,443,74
142.250.76.14,192.168.1.7,6,443,50426,1466
192.168.1.7,142.250.76.14,6,50426,443,54
192.168.1.7,142.250.76.14,6,50426,443,128
192.168.1.7,35.186.199.248,6,50425,443,54
142.250.76.14,192.168.1.7,6,443,50426,1004
192.168.1.7,142.250.76.14,6,50426,443,54
34.120.52.64,192.168.1.7,6,443,49359,81
192.168.1.7,34.120.52.64,6,49359,443,85
34.120.52.64,192.168.1.7,6,443,49359,54
35.186.199.248,192.168.1.7,6,443,50423,66
142.250.76.14,192.168.1.7,6,443,50424,66
192.168.1.7,35.186.199.248,6,50425,443,54
192.168.1.7,142.250.76.14,6,50426,443,54
35.186.199.248,192.168.1.7,6,443,50425,54
142.250.76.14,192.168.1.7,6,443,50426,54
192.168.1.7,35.186.199.248,6,50425,443,54
192.168.1.7,142.250.76.14,6,50426,443,54
192.168.1.7,20.187.186.89,6,50239,443,55
20.187.186.89,192.168.1.7,6,443,50239,66
192.168.1.7,192.168.1.1,17,62856,53,97
192.168.1.1,192.168.1.7,17,53,62856,170
192.168.1.7,52.167.167.96,6,50427,443,66
52.167.167.96,192.168.1.7,6,443,50427,66
192.168.1.7,52.167.167.96,6,50427,443,54
192.168.1.7,52.167.167.96,6,50427,443,274
52.167.167.96,192.168.1.7,6,443,50427,1514
52.167.167.96,192.168.1.7,6,443,50427,1026
192.168.1.7,52.167.167.96,6,50427,443,54
192.168.1.7,52.167.167.96,6,50427,443,212
52.167.167.96,192.168.1.7,6,443,50427,105
52.167.167.96,192.168.1.7,6,443,50427,123
192.168.1.7,52.167.167.96,6,50427,443,54
192.168.1.7,52.167.167.96,6,50427,443,141
192.168.1.7,52.167.167.96,6,50427,443,205
192.168.1.7,52.167.167.96,6,50427,443,92
192.168.1.7,52.167.167.96,6,50427,443,729
52.167.167.96,192.168.1.7,6,443,50427,92
52.167.167.96,192.168.1.7,6,443,50427,54
52.167.167.96,192.168.1.7,6,443,50427,96
192.168.1.7,52.167.167.96,6,50427,443,54
52.167.167.96,192.168.1.7,6,443,50427,524
192.168.1.7,52.167.167.96,6,50427,443,54
34.120.52.64,192.168.1.7,6,443,50266,81
192.168.1.7,34.120.52.64,6,50266,443,85
34.120.52.64,192.168.1.7,6,443,50266,54
20.187.186.89,192.168.1.7,6,443,50239,113
192.168.1.7,20.187.186.89,6,50239,443,120
20.187.186.89,192.168.1.7,6,443,50239,54
192.168.1.7,192.168.1.1,17,58149,53,77
192.168.1.7,192.168.1.1,17,57182,53,77
192.168.1.1,192.168.1.7,17,53,58149,205
192.168.1.1,192.168.1.7,17,53,57182,159
192.168.1.7,52.40.173.170,6,50428,443,66
52.40.173.170,192.168.1.7,6,443,50428,66
192.168.1.7,52.40.173.170,6,50428,443,54
192.168.1.7,52.40.173.170,6,50428,443,1933
52.40.173.170,192.168.1.7,6,443,50428,54
52.40.173.170,192.168.1.7,6,443,50428,1514
52.40.173.170,192.168.1.7,6,443,50428,1514
192.168.1.7,52.40.173.170,6,50428,443,54
52.40.173.170,192.168.1.7,6,443,50428,1514
52.40.173.170,192.168.1.7,6,443,50428,878
192.168.1.7,52.40.173.170,6,50428,443,54
192.168.1.7,52.40.173.170,6,50428,443,118
192.168.1.7,52.40.173.170,6,50428,443,146
192.168.1.7,52.40.173.170,6,50428,443,416
192.168.1.7,52.40.173.170,6,50428,443,1431
52.40.173.170,192.168.1.7,6,443,50428,54
52.40.173.170,192.168.1.7,6,443,50428,200
52.40.173.170,192.168.1.7,6,443,50428,125
192.168.1.7,52.40.173.170,6,50428,443,54
192.168.1.7,52.40.173.170,6,50428,443,85
52.40.173.170,192.168.1.7,6,443,50428,294
52.40.173.170,192.168.1.7,6,443,50428,85
192.168.1.7,52.40.173.170,6,50428,443,54
52.40.173.170,192.168.1.7,6,443,50428,54
192.168.1.7,192.168.1.1,17,62840,53,71
192.168.1.7,192.168.1.1,17,55112,53,71
192.168.1.1,192.168.1.7,17,53,62840,103
192.168.1.1,192.168.1.7,17,53,55112,127
34.120.52.64,192.168.1.7,6,443,49359,81
192.168.1.7,34.120.52.64,6,49359,443,85
34.120.52.64,192.168.1.7,6,443,49359,54
192.168.1.7,52.40.173.170,6,50428,443,54
52.40.173.170,192.168.1.7,6,443,50428,54
192.168.1.7,52.40.173.170,6,50428,443,54
192.168.1.7,192.168.1.1,17,62856,53,76
192.168.1.7,192.168.1.1,17,58149,53,76
192.168.1.1,192.168.1.7,17,53,62856,110
192.168.1.1,192.168.1.7,17,53,58149,152
192.168.1.7,34.120.52.64,6,50431,443,66
34.120.52.64,192.168.1.7,6,443,50431,66
192.168.1.7,34.120.52.64,6,50431,443,54
192.168.1.7,34.120.52.64,6,50431,443,1780
34.120.52.64,192.168.1.7,6,443,50431,54
34.120.52.64,192.168.1.7,6,443,50431,54
34.120.52.64,192.168.1.7,6,443,50431,1466
34.120.52.64,192.168.1.7,6,443,50431,690
192.168.1.7,34.120.52.64,6,50431,443,54
34.120.52.64,192.168.1.7,6,443,50431,1466
34.120.52.64,192.168.1.7,6,443,50431,690
192.168.1.7,34.120.52.64,6,50431,443,54
34.120.52.64,192.168.1.7,6,443,50431,971
192.168.1.7,34.120.52.64,6,50431,443,118
192.168.1.7,34.120.52.64,6,50431,443,146
192.168.1.7,34.120.52.64,6,50431,443,712
192.168.1.7,34.120.52.64,6,50431,443,632
34.120.52.64,192.168.1.7,6,443,50431,672
192.168.1.7,34.120.52.64,6,50431,443,54
192.168.1.7,34.120.52.64,6,50431,443,85
34.120.52.64,192.168.1.7,6,443,50431,85
34.120.52.64,192.168.1.7,6,443,50431,54
34.120.52.64,192.168.1.7,6,443,50431,54
192.168.1.7,34.120.52.64,6,50431,443,54
34.120.52.64,192.168.1.7,6,443,50431,906
34.120.52.64,192.168.1.7,6,443,50431,93
34.120.52.64,192.168.1.7,6,443,50431,85
192.168.1.7,34.120.52.64,6,50431,443,54
34.120.52.64,192.168.1.7,6,443,50431,93
192.168.1.7,34.120.52.64,6,50431,443,54
192.168.1.7,34.120.52.64,6,50431,443,93
34.120.52.64,192.168.1.7,6,443,50431,54
192.168.1.7,34.120.52.64,6,49359,443,338
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,34.120.52.64,6,50431,443,127
192.168.1.7,34.120.52.64,6,50431,443,143
34.120.52.64,192.168.1.7,6,443,50431,54
34.120.52.64,192.168.1.7,6,443,50431,54
34.120.52.64,192.168.1.7,6,443,50431,416
34.120.52.64,192.168.1.7,6,443,50431,403
34.120.52.64,192.168.1.7,6,443,50431,162
34.120.52.64,192.168.1.7,6,443,50431,93
192.168.1.7,34.120.52.64,6,50431,443,54
192.168.1.7,34.120.52.64,6,50431,443,93
34.120.52.64,192.168.1.7,6,443,50431,54
192.168.1.7,34.120.52.64,6,49359,443,345
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,34.120.52.64,6,50431,443,54
34.120.52.64,192.168.1.7,6,443,50431,54
192.168.1.7,34.120.52.64,6,50431,443,54
192.168.1.7,34.120.52.64,6,49359,443,242
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,34.120.52.64,6,49359,443,331
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
34.120.52.64,192.168.1.7,6,443,50266,81
192.168.1.7,34.120.52.64,6,50266,443,85
34.120.52.64,192.168.1.7,6,443,50266,54
34.120.52.64,192.168.1.7,6,443,49359,81
192.168.1.7,34.120.52.64,6,49359,443,85
34.120.52.64,192.168.1.7,6,443,49359,54
192.168.1.7,20.187.186.89,6,50239,443,55
20.187.186.89,192.168.1.7,6,443,50239,66
192.168.1.7,40.79.156.133,6,49298,8883,85
40.79.156.133,192.168.1.7,6,8883,49298,85
192.168.1.7,40.79.156.133,6,49298,8883,54
34.120.52.64,192.168.1.7,6,443,50266,81
192.168.1.7,34.120.52.64,6,50266,443,85
34.120.52.64,192.168.1.7,6,443,50266,54
192.168.1.7,52.40.173.170,6,50432,443,66
52.40.173.170,192.168.1.7,6,443,50432,66
192.168.1.7,52.40.173.170,6,50432,443,54
192.168.1.7,52.40.173.170,6,50432,443,1933
52.40.173.170,192.168.1.7,6,443,50432,54
52.40.173.170,192.168.1.7,6,443,50432,288
192.168.1.7,52.40.173.170,6,50432,443,118
192.168.1.7,52.40.173.170,6,50432,443,146
192.168.1.7,52.40.173.170,6,50432,443,416
192.168.1.7,52.40.173.170,6,50432,443,1431
52.40.173.170,192.168.1.7,6,443,50432,54
52.40.173.170,192.168.1.7,6,443,50432,200
52.40.173.170,192.168.1.7,6,443,50432,116
192.168.1.7,52.40.173.170,6,50432,443,54
192.168.1.7,52.40.173.170,6,50432,443,85
52.40.173.170,192.168.1.7,6,443,50432,54
52.40.173.170,192.168.1.7,6,443,50432,85
52.40.173.170,192.168.1.7,6,443,50432,295
192.168.1.7,52.40.173.170,6,50432,443,54
52.40.173.170,192.168.1.7,6,443,50432,85
192.168.1.7,192.168.1.1,17,57182,53,80
192.168.1.1,192.168.1.7,17,53,57182,193
192.168.1.7,35.186.199.248,17,63097,443,1292
192.168.1.7,35.186.199.248,17,63097,443,1292
192.168.1.7,35.186.199.248,17,63097,443,1292
192.168.1.7,35.186.199.248,17,63097,443,122
35.186.199.248,192.168.1.7,17,443,63097,1292
35.186.199.248,192.168.1.7,17,443,63097,1292
192.168.1.7,52.40.173.170,6,50432,443,54
192.168.1.7,35.186.199.248,17,63097,443,1292
35.186.199.248,192.168.1.7,17,443,63097,1292
35.186.199.248,192.168.1.7,17,443,63097,1292
35.186.199.248,192.168.1.7,17,443,63097,1292
35.186.199.248,192.168.1.7,17,443,63097,453
192.168.1.7,35.186.199.248,17,63097,443,81
192.168.1.7,35.186.199.248,17,63097,443,329
192.168.1.7,35.186.199.248,17,52367,443,1292
192.168.1.7,35.186.199.248,17,52367,443,1292
192.168.1.7,35.186.199.248,6,50433,443,66
35.186.199.248,192.168.1.7,17,443,63097,1292
35.186.199.248,192.168.1.7,17,443,52367,1292
35.186.199.248,192.168.1.7,6,443,50433,66
192.168.1.7,35.186.199.248,6,50433,443,54
192.168.1.7,35.186.199.248,6,50433,443,2140
35.186.199.248,192.168.1.7,17,443,52367,1292
35.186.199.248,192.168.1.7,17,443,52367,1292
35.186.199.248,192.168.1.7,17,443,52367,1292
35.186.199.248,192.168.1.7,17,443,52367,448
192.168.1.7,35.186.199.248,17,52367,443,81
192.168.1.7,35.186.199.248,17,52367,443,209
192.168.1.7,35.186.199.248,17,52367,443,984
35.186.199.248,192.168.1.7,6,443,50433,54
35.186.199.248,192.168.1.7,6,443,50433,54
35.186.199.248,192.168.1.7,6,443,50433,266
35.186.199.248,192.168.1.7,17,443,52367,626
35.186.199.248,192.168.1.7,17,443,52367,163
35.186.199.248,192.168.1.7,17,443,52367,69
192.168.1.7,35.186.199.248,6,50433,443,118
192.168.1.7,35.186.199.248,17,52367,443,74
35.186.199.248,192.168.1.7,17,443,52367,614
192.168.1.7,35.186.199.248,17,52367,443,77
35.186.199.248,192.168.1.7,6,443,50433,672
192.168.1.7,35.186.199.248,6,50433,443,54
192.168.1.7,35.186.199.248,6,50433,443,54
192.168.1.7,52.40.173.170,6,50432,443,54
35.186.199.248,192.168.1.7,6,443,50433,54
52.40.173.170,192.168.1.7,6,443,50432,54
35.186.199.248,192.168.1.7,17,443,52367,66
52.40.173.170,192.168.1.7,6,443,50432,54
192.168.1.7,52.40.173.170,6,50432,443,54
34.120.52.64,192.168.1.7,6,443,49359,81
192.168.1.7,34.120.52.64,6,49359,443,85
34.120.52.64,192.168.1.7,6,443,49359,54
192.168.1.7,34.120.52.64,6,49359,443,338
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,34.120.52.64,6,50434,443,66
34.120.52.64,192.168.1.7,6,443,50434,66
192.168.1.7,34.120.52.64,6,50434,443,54
192.168.1.7,34.120.52.64,6,50434,443,2168
34.120.52.64,192.168.1.7,6,443,50434,54
34.120.52.64,192.168.1.7,6,443,50434,54
34.120.52.64,192.168.1.7,6,443,50434,266
192.168.1.7,34.120.52.64,6,50434,443,118
192.168.1.7,34.120.52.64,6,50434,443,146
192.168.1.7,34.120.52.64,6,50434,443,690
192.168.1.7,34.120.52.64,6,50434,443,133
34.120.52.64,192.168.1.7,6,443,50434,672
34.120.52.64,192.168.1.7,6,443,50434,85
192.168.1.7,34.120.52.64,6,50434,443,85
34.120.52.64,192.168.1.7,6,443,50434,54
34.120.52.64,192.168.1.7,6,443,50434,54
192.168.1.7,34.120.52.64,6,50434,443,54
192.168.1.7,34.120.52.64,6,49359,443,397
34.120.52.64,192.168.1.7,6,443,50434,759
34.120.52.64,192.168.1.7,6,443,50434,104
34.120.52.64,192.168.1.7,6,443,50434,85
192.168.1.7,34.120.52.64,6,50434,443,54
34.120.52.64,192.168.1.7,6,443,50434,93
192.168.1.7,34.120.52.64,6,50434,443,54
192.168.1.7,34.120.52.64,6,50434,443,93
34.120.52.64,192.168.1.7,6,443,50434,54
192.168.1.7,34.120.52.64,6,49359,443,397
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,34.120.52.64,6,49359,443,239
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
34.120.52.64,192.168.1.7,6,443,50266,81
192.168.1.7,34.120.52.64,6,50266,443,85
34.120.52.64,192.168.1.7,6,443,50266,54
192.168.1.7,34.120.52.64,6,49359,443,332
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,34.120.52.64,6,49359,443,235
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,34.120.52.64,6,50434,443,54
34.120.52.64,192.168.1.7,6,443,50434,54
192.168.1.7,34.120.52.64,6,50434,443,54
192.168.1.7,34.120.52.64,6,49359,443,235
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
34.120.52.64,192.168.1.7,6,443,49359,81
192.168.1.7,34.120.52.64,6,49359,443,85
34.120.52.64,192.168.1.7,6,443,49359,54
192.168.1.7,192.168.1.1,17,62840,53,71
192.168.1.7,192.168.1.1,17,55112,53,71
192.168.1.1,192.168.1.7,17,53,62840,87
192.168.1.1,192.168.1.7,17,53,55112,99
192.168.1.7,20.187.186.89,6,50239,443,55
20.187.186.89,192.168.1.7,6,443,50239,66
192.168.1.7,34.120.52.64,6,49359,443,286
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,34.120.52.64,6,49359,443,287
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,34.120.52.64,6,49359,443,243
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
34.120.52.64,192.168.1.7,6,443,50266,81
192.168.1.7,34.120.52.64,6,50266,443,85
34.120.52.64,192.168.1.7,6,443,50266,54
192.168.1.7,52.167.167.96,6,50427,443,54
52.167.167.96,192.168.1.7,6,443,50427,54
192.168.1.7,52.167.167.96,6,50427,443,54
192.168.1.7,34.120.52.64,6,49359,443,287
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,34.120.52.64,6,49359,443,237
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,34.120.52.64,6,49359,443,266
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,192.168.1.1,17,62856,53,89
192.168.1.7,192.168.1.1,17,58149,53,89
192.168.1.1,192.168.1.7,17,53,62856,105
192.168.1.1,192.168.1.7,17,53,58149,117
192.168.1.7,34.120.52.64,6,49359,443,412
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
34.120.52.64,192.168.1.7,6,443,49359,81
192.168.1.7,34.120.52.64,6,49359,443,85
34.120.52.64,192.168.1.7,6,443,49359,54
192.168.1.7,34.120.52.64,6,49359,443,235
34.120.52.64,192.168.1.7,6,443,49359,54
34.120.52.64,192.168.1.7,6,443,49359,86
34.120.52.64,192.168.1.7,6,443,49359,160
192.168.1.7,34.120.52.64,6,49359,443,54
192.168.1.7,192.168.1.1,17,57182,53,74
192.168.1.7,192.168.1.1,17,62840,53,74
192.168.1.1,192.168.1.7,17,53,57182,90
192.168.1.1,192.168.1.7,17,53,62840,102
192.168.1.7,192.168.1.1,17,55112,53,92
192.168.1.7,192.168.1.1,17,62856,53,92
192.168.1.1,192.168.1.7,17,53,55112,108
192.168.1.1,192.168.1.7,17,53,62856,150
192.168.1.7,34.117.138.150,17,52669,443,1292
192.168.1.7,34.117.138.150,17,52669,443,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,1292
34.117.138.150,192.168.1.7,17,443,52669,540
192.168.1.7,34.117.138.150,17,52669,443,208
192.168.1.7,34.117.138.150,17,52669,443,679
34.117.138.150,192.168.1.7,17,443,52669,626
34.117.138.150,192.168.1.7,17,443,52669,163
34.117.138.150,192.168.1.7,17,443,52669,69
192.168.1.7,34.117.138.150,17,52669,443,74
192.168.1.7,34.117.138.150,17,52669,443,74
192.168.1.7,192.168.1.1,17,58149,53,80
192.168.1.7,192.168.1.1,17,57182,53,80
192.168.1.1,192.168.1.7,17,53,58149,176
192.168.1.1,192.168.1.7,17,53,57182,160
192.168.1.7,35.186.199.248,17,49960,443,1292
192.168.1.7,35.186.199.248,17,49960,443,1292
35.186.199.248,192.168.1.7,17,443,49960,1292
192.168.1.7,35.186.199.248,6,50437,443,66
192.168.1.7,34.117.138.150,17,52669,443,71
35.186.199.248,192.168.1.7,17,443,49960,1292
35.186.199.248,192.168.1.7,17,443,49960,1292
35.186.199.248,192.168.1.7,17,443,49960,1292
192.168.1.7,35.186.199.248,17,49960,443,81
35.186.199.248,192.168.1.7,17,443,49960,444
34.117.138.150,192.168.1.7,17,443,52669,420
192.168.1.7,35.186.199.248,17,49960,443,81
192.168.1.7,34.117.138.150,17,52669,443,77
192.168.1.7,35.186.199.248,17,49960,443,125
192.168.1.7,35.186.199.248,17,49960,443,114
192.168.1.7,35.186.199.248,17,49960,443,991
34.117.138.150,192.168.1.7,17,443,52669,1288
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,34.117.138.150,17,52669,443,73
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,482
35.186.199.248,192.168.1.7,6,443,50437,66
34.117.138.150,192.168.1.7,17,443,52669,1287
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,490
192.168.1.7,35.186.199.248,6,50437,443,54
192.168.1.7,34.117.138.150,17,52669,443,73
192.168.1.7,34.117.138.150,17,52669,443,73
192.168.1.7,34.117.138.150,17,52669,443,73
192.168.1.7,35.186.199.248,6,50437,443,1848
35.186.199.248,192.168.1.7,17,443,49960,626
192.168.1.7,35.186.199.248,17,49960,443,203
35.186.199.248,192.168.1.7,17,443,49960,163
35.186.199.248,192.168.1.7,17,443,49960,69
34.117.138.150,192.168.1.7,17,443,52669,1287
34.117.138.150,192.168.1.7,17,443,52669,1292
34.117.138.150,192.168.1.7,17,443,52669,1292
192.168.1.7,35.186.199.248,17,49960,443,73
192.168.1.7,34.117.138.150,17,52669,443,73
192.168.1.7,34.117.138.150,17,52669,443,74
